gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
NPM1P49	ENSG00000226556	All GENCODE	-	-	-	-	-
NPM2	ENSG00000158806	MANE	-	-	-	486.54	-
NPM3	ENSG00000107833	RefSeq	-	110.33	10.03	4.760000000000001	51.849999999999994
NPNT	ENSG00000168743	RefSeq	-	-	-	-	-
NPPA	ENSG00000175206	MANE	-	-	-	-	-
NPPA-AS1	ENSG00000242349	All GENCODE	-	-	-	-	-
NPPB	ENSG00000120937	MANE	-	-	-	-	-
NPPC	ENSG00000163273	MANE	-	-	-	-	-
NPR1	ENSG00000169418	MANE	-	-	-	-	221.0
NPR2	ENSG00000159899	RefSeq	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Skeletal dysplasia	-	17.85	210.46	67.15
NPR3	ENSG00000113389	MANE	-	-	295.63	-	-
NPRL2	ENSG00000114388	MANE	Genetic epilepsy syndromes	49.64	29.92	14.45	35.36
NPRL3	ENSG00000103148	RefSeq	Severe Paediatric Disorders;Genetic epilepsy syndromes	77.01	58.99	30.94	40.46
NPS	ENSG00000214285	RefSeq	-	-	-	-	-
NPSR1	ENSG00000187258	MANE	-	-	-	-	-
NPSR1-AS1	ENSG00000197085	All GENCODE	-	-	-	-	-
NPTN	ENSG00000156642	MANE	-	133.62	14.79	35.19	232.39
NPTX1	ENSG00000171246	MANE	-	-	-	-	-
NPTX2	ENSG00000106236	MANE	-	-	-	-	-
NPTXR	ENSG00000221890	RefSeq	-	-	-	-	-
NPVF	ENSG00000105954	MANE	-	-	-	-	-
NPW	ENSG00000183971	RefSeq	-	-	-	-	-
NPY	ENSG00000122585	MANE	-	-	-	-	-
NPY1R	ENSG00000164128	MANE	-	-	-	-	-
NPY2R	ENSG00000185149	MANE	-	-	-	-	-
NPY4R	ENSG00000204174	RefSeq	-	-	-	-	-
NPY5R	ENSG00000164129	MANE	-	-	-	-	-
NPY6R	ENSG00000226306	All GENCODE	-	-	-	-	-
NQO1	ENSG00000181019	MANE	-	-	2.72	27.88	66.3
NQO2	ENSG00000124588	RefSeq	-	13.770000000000001	17.17	359.54999999999995	17.0
NR0B1	ENSG00000169297	MANE	Congenital adrenal hypoplasia;Fetal anomalies;Severe Paediatric Disorders;Disorders of sex development;Hypogonadotropic hypogonadism	-	-	-	-
NR0B2	ENSG00000131910	MANE	-	-	-	-	-
NR1D1	ENSG00000126368	MANE	-	-	158.61	111.69	23.290000000000003
NR1D2	ENSG00000174738	MANE	-	-	90.61	235.28	79.22
NR1H2	ENSG00000131408	MANE	-	7.82	7.14	5.78	5.78
NR1H3	ENSG00000025434	MANE	-	364.65	46.07	297.33	191.08
NR1H4	ENSG00000012504	MANE	Severe Paediatric Disorders;Cholestasis;Neonatal cholestasis	-	-	-	-
NR1H5P	ENSG00000227970	All GENCODE	-	-	-	-	-
NR1I2	ENSG00000144852	RefSeq	-	-	-	-	-
NR1I3	ENSG00000143257	RefSeq	-	-	-	-	-
NR2C1	ENSG00000120798	MANE	-	-	26.69	29.58	34.51
NR2C2	ENSG00000177463	RefSeq	-	-	131.41	121.72	109.99
NR2C2AP	ENSG00000184162	RefSeq	-	174.42	48.45	19.38	132.43
NR2E1	ENSG00000112333	RefSeq	-	-	-	-	-
NR2E3	ENSG00000031544	All GENCODE	Retinal disorders	-	-	-	-
NR2F1	ENSG00000175745	MANE	DDG2P;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Optic neuropathy	-	17.68	-	-
NR2F1-AS1	ENSG00000237187	All GENCODE	-	-	-	-	-
NR2F2	ENSG00000185551	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Familial non syndromic congenital heart disease	-	14.62	-	36.72
NR2F2-AS1	ENSG00000247809	All GENCODE	-	-	-	-	-
NR2F6	ENSG00000160113	RefSeq	-	-	20.91	471.24	30.6
NR3C1	ENSG00000113580	MANE	Renal superpanel - broad;Extreme early-onset hypertension	288.15	27.37	14.28	58.99
NR3C2	ENSG00000151623	MANE	Renal superpanel - broad;Renal superpanel - narrow;Renal tubulopathies;Extreme early-onset hypertension	-	-	-	622.88
NR4A1	ENSG00000123358	MANE	-	-	179.69	69.36	9.350000000000001
NR4A2	ENSG00000153234	MANE	-	-	-	-	-
NR4A3	ENSG00000119508	MANE	-	-	-	902.87	1140.1899999999998
NR5A1	ENSG00000136931	MANE	Congenital adrenal hypoplasia;DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Primary ovarian insufficiency;Disorders of sex development	-	-	-	-
NR5A2	ENSG00000116833	MANE	-	-	-	-	-
NR6A1	ENSG00000148200	MANE	-	-	-	875.33	-
NRADDP	ENSG00000236409	All GENCODE	-	-	-	-	-
NRAP	ENSG00000197893	RefSeq	-	-	-	-	1.53
NRAS	ENSG00000213281	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Cardiomyopathies - including childhood onset;Pigmentary skin disorders;Growth failure in early childhood;Mosaic skin disorders - deep sequencing;Primary lymphoedema;Fetal hydrops;Childhood solid tumours cancer susceptibility;IUGR and IGF abnormalities;Adult solid tumours cancer susceptibility;RASopathies	606.2199999999999	17.17	11.05	344.25
NRBF2	ENSG00000148572	MANE	-	62.56	20.06	19.72	94.35
NRBP1	ENSG00000115216	MANE	-	11.39	4.25	4.42	6.12
NRBP2	ENSG00000185189	MANE	-	733.55	22.78	188.53	81.94
NRCAM	ENSG00000091129	MANE	-	-	-	-	-
NRD1	ENSG00000078618	RefSeq	-	17.0	5.78	6.29	4.08
NRDE2	ENSG00000119720	MANE	-	660.96	96.05000000000001	121.72	171.87
NREP	ENSG00000134986	RefSeq	-	-	-	-	-
NREP-AS1	ENSG00000250095	All GENCODE	-	-	-	-	-
NRF1	ENSG00000106459	MANE	-	220.66	83.13	46.07	73.44
NRG1	ENSG00000157168	RefSeq	-	-	-	-	-
NRG1-IT1	ENSG00000253974	All GENCODE	-	-	-	-	-
NRG1-IT2	ENSG00000253222	All GENCODE	-	-	-	-	-
NRG1-IT3	ENSG00000254049	All GENCODE	-	-	-	-	-
NRG2	ENSG00000158458	MANE	-	-	-	-	610.13
NRG3	ENSG00000185737	MANE	-	-	-	-	-
NRG3-AS1	ENSG00000225738	All GENCODE	-	-	-	-	-
NRG4	ENSG00000169752	MANE	-	-	-	-	-
NRGN	ENSG00000154146	MANE	-	13.600000000000001	-	338.29999999999995	-
NRIP1	ENSG00000180530	MANE	-	-	544.0	-	393.54999999999995
NRIP2	ENSG00000053702	MANE	-	-	-	-	-
NRIP3	ENSG00000175352	MANE	-	-	629.17	-	-
NRK	ENSG00000123572	MANE	-	-	-	-	-
NRL	ENSG00000129535	RefSeq	Retinal disorders	-	-	-	-
NRM	ENSG00000137404	RefSeq	-	338.64000000000004	610.98	81.43	-
NRN1	ENSG00000124785	MANE	-	-	9.350000000000001	-	157.42
NRN1L	ENSG00000188038	MANE	-	-	-	-	-
NRP1	ENSG00000099250	RefSeq	-	-	6.46	-	183.42999999999998
NRP2	ENSG00000118257	RefSeq	-	-	161.5	-	-
NRROS	ENSG00000174004	MANE	Intracerebral calcification disorders	165.24	-	16.66	-
NRSN1	ENSG00000152954	MANE	-	-	-	-	-
NRSN2	ENSG00000125841	MANE	-	-	-	-	-
NRTN	ENSG00000171119	RefSeq	-	-	-	-	-
NRXN1	ENSG00000179915	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes	-	-	-	-
NRXN2	ENSG00000110076	RefSeq	-	-	-	-	-
NRXN3	ENSG00000021645	RefSeq	-	-	-	-	-
NSA2	ENSG00000164346	RefSeq	-	31.28	3.23	1.87	6.29
NSD1	ENSG00000165671	RefSeq	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Skeletal dysplasia;Primary lymphoedema;Beckwith-Wiedemann syndrome (BWS) and other congenital overgrowth disorders;Hydrocephalus;Tumour predisposition - childhood onset	660.96	98.6	92.31	152.49
NSDHL	ENSG00000147383	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Palmoplantar keratodermas;Genetic epilepsy syndromes;Inborn errors of metabolism;Undiagnosed metabolic disorders;Skeletal dysplasia;Rare genetic inflammatory skin disorders	175.95	16.32	15.3	108.97
NSF	ENSG00000073969	MANE	-	-	-	-	-
NSFL1C	ENSG00000088833	RefSeq	-	-	26.86	-	23.799999999999997
NSFP1	ENSG00000260075	All GENCODE	-	-	-	-	-
NSG1	ENSG00000168824	RefSeq	-	-	-	-	-
NSG2	ENSG00000170091	MANE	-	-	-	-	-
NSL1	ENSG00000117697	MANE	-	129.88	15.47	11.22	80.92
NSMAF	ENSG00000035681	MANE	-	330.82	23.290000000000003	17.85	67.32
NSMCE1	ENSG00000169189	MANE	-	22.78	4.93	4.08	25.5
NSMCE2	ENSG00000156831	MANE	-	557.43	30.26	14.79	38.25
NSMCE4A	ENSG00000107672	MANE	-	134.64	21.93	8.67	39.44
NSMF	ENSG00000165802	RefSeq	Hypogonadotropic hypogonadism	-	49.81	146.54	879.24
NSRP1	ENSG00000126653	MANE	-	-	30.09	47.43	79.73
NSUN2	ENSG00000037474	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	208.08	12.58	8.16	20.23
NSUN3	ENSG00000178694	MANE	-	330.31	111.35	43.01	-
NSUN4	ENSG00000117481	RefSeq	-	771.12	60.18	18.87	114.75
NSUN5	ENSG00000130305	MANE	-	28.73	29.58	10.37	23.63
NSUN5P1	ENSG00000223705	All GENCODE	-	-	-	-	-
NSUN5P2	ENSG00000106133	All GENCODE	-	-	856.8	-	-
NSUN6	ENSG00000241058	MANE	-	-	91.29	32.129999999999995	229.16
NSUN7	ENSG00000179299	MANE	-	-	-	-	-
NT5C	ENSG00000125458	MANE	-	54.23	10.2	6.46	21.76
NT5C1A	ENSG00000116981	RefSeq	-	-	-	-	168.98
NT5C1B	ENSG00000185013	RefSeq	-	-	-	-	-
NT5C1B-RDH14	ENSG00000250741	RefSeq	-	-	-	-	-
NT5C2	ENSG00000076685	RefSeq	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary spastic paraplegia;Hereditary spastic paraplegia - adult onset;Hereditary spastic paraplegia - childhood onset	64.94	14.28	21.08	41.99
NT5C3A	ENSG00000122643	RefSeq	DDG2P;Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Cytopenias and congenital anaemias;Rare anaemia	224.39999999999998	73.27	27.200000000000003	108.46
NT5C3B	ENSG00000141698	MANE	-	422.62	12.07	33.66	60.349999999999994
NT5DC1	ENSG00000178425	MANE	-	202.64	31.28	4.08	54.74
NT5DC2	ENSG00000168268	MANE	-	328.1	7.65	12.41	108.63
NT5DC3	ENSG00000111696	MANE	-	-	696.66	-	610.13
NT5DC4	ENSG00000144130	All GENCODE	-	-	-	-	-
NT5E	ENSG00000135318	MANE	-	-	6.46	-	-
NT5M	ENSG00000205309	MANE	-	297.16	-	125.12	81.08999999999999
NTAN1	ENSG00000157045	MANE	-	33.32	7.82	7.82	29.07
NTAN1P2	ENSG00000250569	All GENCODE	-	-	-	-	-
NTF3	ENSG00000185652	MANE	-	-	-	-	-
NTF4	ENSG00000225950	RefSeq	-	-	-	-	641.75
NTHL1	ENSG00000065057	RefSeq	Adult solid tumours for rare disease;Adult solid tumours cancer susceptibility;Colorectal cancer pertinent cancer susceptibility;GI tract tumours;Inherited polyposis	250.24	27.88	19.209999999999997	158.95
NTM	ENSG00000182667	RefSeq	-	-	-	-	-
NTM-IT	ENSG00000238262	All GENCODE	-	-	-	-	-
NTMT1	ENSG00000148335	RefSeq	-	-	232.22	293.93	650.42
NTN1	ENSG00000065320	MANE	-	-	-	-	-
NTN3	ENSG00000162068	MANE	-	-	-	-	-
NTN4	ENSG00000074527	MANE	-	-	276.76	-	342.04
NTN5	ENSG00000142233	RefSeq	-	-	-	-	-
NTNG1	ENSG00000162631	RefSeq	-	-	-	-	-
NTNG2	ENSG00000196358	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;White matter disorders - childhood onset	130.56	-	-	-
NTPCR	ENSG00000135778	MANE	-	169.14999999999998	13.43	9.520000000000001	21.08
NTRK1	ENSG00000198400	RefSeq	DDG2P;Familial dysautonomia;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Hereditary neuropathy;Hereditary neuropathy NOT PMP22 copy number;Pain syndromes	-	-	-	-
NTRK2	ENSG00000148053	RefSeq	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;Severe early-onset obesity	-	-	-	-
NTRK3	ENSG00000140538	RefSeq	-	-	-	-	-
NTRK3-AS1	ENSG00000260305	All GENCODE	-	-	-	-	-
NTS	ENSG00000133636	MANE	-	-	-	-	-
NTSR1	ENSG00000101188	MANE	-	-	-	-	-
NTSR2	ENSG00000169006	MANE	-	-	-	-	-
NUAK1	ENSG00000074590	RefSeq	-	-	357.68	-	68.85
NUAK2	ENSG00000163545	MANE	-	78.71	243.44	-	-
NUB1	ENSG00000013374	RefSeq	-	52.36	14.79	13.94	23.63
NUBP1	ENSG00000103274	MANE	-	71.57	26.52	11.39	32.47
NUBP2	ENSG00000095906	MANE	-	32.98	14.11	11.56	30.26
NUBPL	ENSG00000151413	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Cardiomyopathies - including childhood onset;Inborn errors of metabolism;Inherited white matter disorders;Possible mitochondrial disorder - nuclear genes;Undiagnosed metabolic disorders;White matter disorders and cerebral calcification - narrow panel;Mitochondrial disorder with complex I deficiency	-	64.6	83.47	237.32000000000002
NUCB1	ENSG00000104805	MANE	-	4.08	2.3800000000000003	4.08	5.78
NUCB1-AS1	ENSG00000235191	All GENCODE	-	-	-	-	-
NUCB2	ENSG00000070081	MANE	-	130.22	13.600000000000001	24.82	68.85
NUCKS1	ENSG00000069275	MANE	-	51.68	3.23	2.04	8.33
NUDC	ENSG00000090273	MANE	-	14.11	3.57	3.4000000000000004	4.42
NUDCD1	ENSG00000120526	MANE	-	-	19.89	12.41	106.93
NUDCD2	ENSG00000170584	MANE	-	660.96	13.94	9.350000000000001	67.15
NUDCD3	ENSG00000015676	MANE	-	165.24	16.32	20.23	13.26
NUDT1	ENSG00000106268	RefSeq	-	-	-	441.83	-
NUDT10	ENSG00000122824	MANE	-	-	-	-	-
NUDT11	ENSG00000196368	MANE	-	-	23.12	-	-
NUDT12	ENSG00000112874	MANE	-	-	53.21	-	163.71
NUDT13	ENSG00000166321	MANE	-	-	1108.23	515.61	811.41
NUDT14	ENSG00000183828	MANE	-	303.10999999999996	113.73	132.6	52.02
NUDT15	ENSG00000136159	MANE	-	-	26.01	24.99	81.6
NUDT16	ENSG00000198585	RefSeq	-	-	-	-	-
NUDT16L1	ENSG00000168101	RefSeq	-	304.98	266.22	163.37	-
NUDT16P1	ENSG00000246082	All GENCODE	-	-	-	-	-
NUDT17	ENSG00000186364	RefSeq	-	-	-	-	-
NUDT18	ENSG00000173566	RefSeq	-	500.99	223.72	122.74	-
NUDT19	ENSG00000213965	RefSeq	-	-	67.32	39.78	95.54
NUDT19P3	ENSG00000216723	All GENCODE	-	-	-	-	-
NUDT2	ENSG00000164978	MANE	-	-	195.67	101.49	-
NUDT21	ENSG00000167005	MANE	-	49.98	7.989999999999999	2.89	30.77
NUDT22	ENSG00000149761	MANE	-	18.700000000000003	12.41	9.86	24.31
NUDT3	ENSG00000272325	MANE	-	32.129999999999995	10.2	7.48	10.54
NUDT4	ENSG00000173598	MANE	-	216.41	29.58	10.54	70.72
NUDT4P1	ENSG00000177144	All GENCODE	-	-	-	-	-
NUDT5	ENSG00000165609	MANE	-	31.28	5.949999999999999	5.27	219.81
NUDT6	ENSG00000170917	MANE	-	-	78.88	78.37	611.66
NUDT7	ENSG00000140876	MANE	-	-	-	-	-
NUDT8	ENSG00000167799	MANE	-	-	419.22	43.349999999999994	24.99
NUDT9	ENSG00000170502	MANE	-	750.89	19.040000000000003	26.69	32.81
NUF2	ENSG00000143228	MANE	-	-	-	14.96	-
NUFIP1	ENSG00000083635	MANE	-	-	50.150000000000006	26.35	172.21
NUFIP2	ENSG00000108256	MANE	-	694.2800000000001	40.12	32.98	177.99
NUGGC	ENSG00000189233	MANE	-	-	-	-	-
NUMA1	ENSG00000137497	RefSeq	-	105.57	25.33	65.96	21.42
NUMB	ENSG00000133961	RefSeq	-	368.22	24.82	100.47	204.51
NUMBL	ENSG00000105245	MANE	-	652.46	18.53	148.41	189.55
NUP107	ENSG00000111581	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Renal superpanel - broad;Renal superpanel - narrow;Unexplained kidney failure in young people;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease	750.89	32.47	14.45	86.19
NUP133	ENSG00000069248	MANE	Renal superpanel - broad;Renal superpanel - narrow;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease	336.43	20.57	18.53	38.25
NUP153	ENSG00000124789	RefSeq	-	588.0300000000001	40.12	34.68	79.9
NUP155	ENSG00000113569	MANE	-	-	63.580000000000005	40.63	318.58
NUP160	ENSG00000030066	RefSeq	-	-	35.36	27.200000000000003	107.27
NUP188	ENSG00000095319	MANE	-	750.89	48.62	30.43	83.30000000000001
NUP205	ENSG00000155561	MANE	-	-	47.26	32.98	152.49
NUP210	ENSG00000132182	MANE	-	546.38	-	17.68	-
NUP210L	ENSG00000143552	RefSeq	-	-	-	-	-
NUP210P1	ENSG00000198284	All GENCODE	-	-	-	-	-
NUP210P2	ENSG00000265773	All GENCODE	-	-	-	-	-
NUP210P3	ENSG00000248916	All GENCODE	-	-	-	-	-
NUP214	ENSG00000126883	MANE	-	362.27	56.27	97.24	112.54
NUP35	ENSG00000163002	MANE	-	-	56.78	21.25	108.46
NUP37	ENSG00000075188	MANE	-	385.56	13.94	7.14	60.69
NUP43	ENSG00000120253	MANE	-	-	33.83	32.98	99.79
NUP50	ENSG00000093000	MANE	-	122.06	25.84	14.28	250.92
NUP54	ENSG00000138750	MANE	-	550.12	14.45	11.22	57.46
NUP62	ENSG00000213024	RefSeq	-	-	121.72	73.78	590.75
NUP62CL	ENSG00000198088	MANE	-	-	-	-	-
NUP85	ENSG00000125450	MANE	Renal superpanel - broad;Renal superpanel - narrow;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease	100.13	24.31	12.24	50.830000000000005
NUP88	ENSG00000108559	MANE	-	134.64	26.69	7.82	20.06
NUP93	ENSG00000102900	MANE	Severe Paediatric Disorders;Renal superpanel - broad;Renal superpanel - narrow;Unexplained kidney failure in young people;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease	248.03	21.08	12.07	45.56
NUP98	ENSG00000110713	MANE	-	60.349999999999994	21.08	23.459999999999997	31.62
NUPL1	ENSG00000139496	MANE	-	362.27	43.349999999999994	32.3	92.99
NUPL1P1	ENSG00000251436	All GENCODE	-	-	-	-	-
NUPL2	ENSG00000136243	MANE	-	389.64000000000004	26.69	12.41	82.28
NUPR1	ENSG00000176046	RefSeq	-	-	2.04	470.56	7.14
NUPR1L	ENSG00000185290	MANE	-	-	-	-	-
NUS1	ENSG00000153989	MANE	Severe Paediatric Disorders;Genetic epilepsy syndromes	606.2199999999999	11.22	7.48	86.87
NUS1P3	ENSG00000234627	All GENCODE	-	-	-	-	-
NUSAP1	ENSG00000137804	MANE	-	-	148.75	4.08	789.6500000000001
NUTF2	ENSG00000102898	MANE	-	15.3	2.3800000000000003	2.55	4.760000000000001
NUTM1	ENSG00000184507	MANE	-	-	-	-	-
NUTM2A	ENSG00000184923	RefSeq	-	-	-	-	-
NUTM2A-AS1	ENSG00000223482	All GENCODE	-	-	-	-	-
NUTM2B	ENSG00000188199	RefSeq	-	-	-	-	-
NUTM2D	ENSG00000214562	All GENCODE	-	-	-	-	-
NUTM2E	ENSG00000228570	All GENCODE	-	-	-	-	-
NUTM2F	ENSG00000130950	MANE	-	-	-	-	-
NUTM2G	ENSG00000188152	RefSeq	-	-	-	-	-
NUTM2HP	ENSG00000232706	All GENCODE	-	-	-	-	-
NVL	ENSG00000143748	MANE	-	660.96	46.919999999999995	29.92	216.92
NWD1	ENSG00000188039	RefSeq	-	-	-	-	-
NXF1	ENSG00000162231	MANE	-	14.96	10.2	11.05	14.96
NXF2	ENSG00000185554	RefSeq	-	-	-	-	-
NXF2B	ENSG00000185945	RefSeq	-	-	-	-	-
NXF3	ENSG00000147206	MANE	-	-	-	-	-
NXF4	ENSG00000196970	All GENCODE	-	-	-	-	-
NXF5	ENSG00000126952	RefSeq	-	-	-	-	-
NXN	ENSG00000167693	MANE	-	-	17.68	-	9.86
NXNL1	ENSG00000171773	RefSeq	-	-	-	-	-
NXNL2	ENSG00000130045	RefSeq	-	-	-	-	-
NXPE1	ENSG00000095110	RefSeq	-	-	-	-	-
NXPE2	ENSG00000204361	MANE	-	-	-	-	-
NXPE3	ENSG00000144815	MANE	-	-	71.06	184.28	67.83
NXPE4	ENSG00000137634	MANE	-	-	-	-	-
NXPH1	ENSG00000122584	MANE	-	-	-	-	-
NXPH2	ENSG00000144227	MANE	-	-	-	-	-
NXPH3	ENSG00000182575	RefSeq	-	-	-	-	-
NXPH4	ENSG00000182379	MANE	-	-	681.02	-	-
NXT1	ENSG00000132661	MANE	-	273.19	36.21	19.040000000000003	191.08
NXT2	ENSG00000101888	RefSeq	-	-	553.52	155.04	-
NYAP1	ENSG00000166924	MANE	-	-	-	-	-
NYAP2	ENSG00000144460	RefSeq	-	-	-	-	-
NYNRIN	ENSG00000205978	MANE	-	-	288.15	-	-
NYX	ENSG00000188937	RefSeq	DDG2P;Paediatric disorders;Severe Paediatric Disorders;Retinal disorders	-	-	-	-
OACYLP	ENSG00000224367	All GENCODE	-	-	-	-	-
OAF	ENSG00000184232	MANE	-	445.74	7.14	1052.98	208.59
OARD1	ENSG00000124596	MANE	-	165.07000000000002	32.64	9.350000000000001	48.79
OAS1	ENSG00000089127	MANE	COVID-19 research	35.53	-	2.3800000000000003	-
OAS2	ENSG00000111335	RefSeq	-	505.24	-	4.42	-
OAS3	ENSG00000111331	MANE	-	-	553.52	21.93	-
OASL	ENSG00000135114	RefSeq	-	80.58	-	58.82	-
OAT	ENSG00000065154	RefSeq	Hypotonic infant;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Retinal disorders;Hyperammonaemia	30.09	4.42	451.52	18.700000000000003
OAZ1	ENSG00000104904	RefSeq	-	0.34	0.51	0.34	0.68
OAZ2	ENSG00000180304	RefSeq	-	7.48	5.27	7.989999999999999	6.46
OAZ3	ENSG00000143450	RefSeq	-	-	-	-	-
OBFC1	ENSG00000107960	MANE	-	63.24	25.16	12.58	40.46
OBP2A	ENSG00000122136	RefSeq	-	-	-	-	-
OBP2B	ENSG00000171102	RefSeq	-	-	-	-	-
OBSCN	ENSG00000154358	RefSeq	-	-	-	-	15.64
OBSL1	ENSG00000124006	MANE	DDG2P;Fetal anomalies;Paediatric disorders;Severe Paediatric Disorders;Skeletal dysplasia;Growth failure in early childhood;IUGR and IGF abnormalities	-	-	-	54.91
OC90	ENSG00000253117	MANE	-	-	-	-	-
OCA2	ENSG00000104044	MANE	Severe Paediatric Disorders;Pigmentary skin disorders;Albinism or congenital nystagmus;Infantile nystagmus;Ocular and oculo-cutaneous albinism	-	-	-	-
OCEL1	ENSG00000099330	MANE	-	66.98	72.25	61.88	146.71
OCIAD1	ENSG00000109180	RefSeq	-	400.18	13.94	35.36	39.61
OCIAD1-AS1	ENSG00000248256	All GENCODE	-	-	-	-	-
OCIAD2	ENSG00000145247	MANE	-	156.91	72.58999999999999	6.12	270.64
OCLN	ENSG00000197822	MANE	Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Genetic epilepsy syndromes;White matter disorders and cerebral calcification - narrow panel;Childhood onset dystonia or chorea or related movement disorder;Intracerebral calcification disorders;Cerebral malformations;Malformations of cortical development;Structural basal ganglia disorders	-	-	-	-
OCM	ENSG00000122543	RefSeq	-	-	-	-	-
OCM2	ENSG00000135175	RefSeq	-	-	-	-	-
OCRL	ENSG00000122126	MANE	DDG2P;Fetal anomalies;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;White matter disorders - adult onset;Inborn errors of metabolism;Undiagnosed metabolic disorders;Renal superpanel - broad;Renal superpanel - narrow;Unexplained paediatric onset end-stage renal disease;Proteinuric renal disease;Cataracts;Glaucoma (developmental);Nephrocalcinosis or nephrolithiasis	-	78.88	486.54	146.54
OCSTAMP	ENSG00000149635	MANE	-	-	-	-	-
ODAM	ENSG00000109205	RefSeq	-	-	-	-	-
ODC1	ENSG00000115758	MANE	Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset	65.28	6.29	1.87	5.1
ODF1	ENSG00000155087	MANE	-	-	-	-	-
ODF2	ENSG00000136811	RefSeq	-	-	829.77	461.54999999999995	-
ODF2-AS1	ENSG00000225951	All GENCODE	-	-	-	-	-
ODF2L	ENSG00000122417	RefSeq	-	-	200.42999999999998	316.20000000000005	-
ODF3	ENSG00000177947	RefSeq	-	-	-	-	-
ODF3B	ENSG00000177989	RefSeq	-	303.10999999999996	-	88.23	-
ODF3L1	ENSG00000182950	MANE	-	-	-	-	-
ODF3L2	ENSG00000181781	RefSeq	-	-	-	-	-
ODF4	ENSG00000184650	MANE	-	-	-	-	-
OFCC1	ENSG00000181355	All GENCODE	-	-	-	-	-
OFD1	ENSG00000046651	MANE	DDG2P;Fetal anomalies;Hereditary ataxia and cerebellar anomalies - childhood onset;Hypotonic infant;Intellectual disability;Paediatric disorders;Severe Paediatric Disorders;White matter disorders - childhood onset;Retinal disorders;Skeletal dysplasia;Renal superpanel - broad;Renal superpanel - narrow;Unexplained kidney failure in young people;Unexplained paediatric onset end-stage renal disease;Clefting;Cystic renal disease;Neurological ciliopathies;Ophthalmological ciliopathies;Rare multisystem ciliopathy Super panel;Rare multisystem ciliopathy disorders;Renal ciliopathies;Beckwith-Wiedemann syndrome (BWS) and other congenital overgrowth disorders;Deafness and congenital structural abnormalities;Thoracic dystrophies	606.2199999999999	72.76	26.01	162.35000000000002
OFD1P10Y	ENSG00000225466	All GENCODE	-	-	-	-	-
OFD1P11Y	ENSG00000237302	All GENCODE	-	-	-	-	-
OFD1P12Y	ENSG00000232585	All GENCODE	-	-	-	-	-
OFD1P13Y	ENSG00000225287	All GENCODE	-	-	-	-	-
OFD1P15Y	ENSG00000234888	All GENCODE	-	-	-	-	-
OFD1P18Y	ENSG00000235511	All GENCODE	-	-	-	-	-
OFD1P1Y	ENSG00000226011	All GENCODE	-	-	-	-	-
OFD1P2Y	ENSG00000226611	All GENCODE	-	-	-	-	-
OFD1P3Y	ENSG00000231988	All GENCODE	-	-	-	-	-
OFD1P4Y	ENSG00000229406	All GENCODE	-	-	-	-	-
