gene_symbol	ensembl_id	transcript_type	panels	MRSD(Blood)	MRSD(Fibroblasts)	MRSD(LCL)	MRSD(Muscle)
LINC01028	ENSG00000267603	All_GENCODE	-	-	-	-	-
LINC01029	ENSG00000265843	All_GENCODE	-	-	-	-	-
LINC01030	ENSG00000253799	All_GENCODE	-	-	-	-	-
LINC01031	ENSG00000232077	All_GENCODE	-	-	-	-	-
LINC01032	ENSG00000234871	All_GENCODE	-	-	-	-	-
LINC01033	ENSG00000249069	All_GENCODE	-	-	-	-	-
LINC01034	ENSG00000224933	All_GENCODE	-	-	-	-	-
LINC01035	ENSG00000226486	All_GENCODE	-	-	-	-	-
LINC01036	ENSG00000236030	All_GENCODE	-	-	-	-	-
LINC01037	ENSG00000231599	All_GENCODE	-	-	-	-	-
LINC01038	ENSG00000229011	All_GENCODE	-	-	-	-	-
LINC01039	ENSG00000234168	All_GENCODE	-	-	-	-	-
LINC01040	ENSG00000226037	All_GENCODE	-	-	-	-	-
LINC01043	ENSG00000260343	All_GENCODE	-	-	-	-	-
LINC01044	ENSG00000223626	All_GENCODE	-	-	-	-	-
LINC01046	ENSG00000233405	All_GENCODE	-	-	-	-	-
LINC01047	ENSG00000232225	All_GENCODE	-	-	-	-	-
LINC01048	ENSG00000230390	All_GENCODE	-	-	-	-	-
LINC01049	ENSG00000234384	All_GENCODE	-	-	-	-	-
LINC01050	ENSG00000271216	All_GENCODE	-	-	-	-	-
LINC01052	ENSG00000234767	All_GENCODE	-	-	-	-	-
LINC01053	ENSG00000238169	All_GENCODE	-	-	-	-	-
LINC01054	ENSG00000229723	All_GENCODE	-	-	-	-	-
LINC01055	ENSG00000235366	All_GENCODE	-	-	-	252.75	-
LINC01056	ENSG00000237119	All_GENCODE	-	-	-	-	-
LINC01057	ENSG00000224081	All_GENCODE	-	-	-	-	-
LINC01058	ENSG00000225039	All_GENCODE	-	-	-	-	-
LINC01059	ENSG00000255414	All_GENCODE	-	-	-	-	-
LINC01060	ENSG00000249378	All_GENCODE	-	-	-	-	-
LINC01063	ENSG00000232065	All_GENCODE	-	-	-	-	-
LINC01065	ENSG00000237092	All_GENCODE	-	-	-	-	-
LINC01066	ENSG00000230403	All_GENCODE	-	-	-	-	-
LINC01067	ENSG00000236053	All_GENCODE	-	-	-	-	-
LINC01068	ENSG00000227676	All_GENCODE	-	-	-	-	-
LINC01069	ENSG00000236133	All_GENCODE	-	-	-	-	-
LINC01070	ENSG00000260102	All_GENCODE	-	-	-	-	-
LINC01071	ENSG00000237361	All_GENCODE	-	-	-	-	-
LINC01072	ENSG00000236076	All_GENCODE	-	-	-	-	-
LINC01073	ENSG00000235822	All_GENCODE	-	-	-	-	-
LINC01074	ENSG00000227611	All_GENCODE	-	-	-	-	-
LINC01075	ENSG00000230142	All_GENCODE	-	-	-	-	-
LINC01076	ENSG00000225105	All_GENCODE	-	-	-	-	-
LINC01077	ENSG00000233456	All_GENCODE	-	-	-	-	-
LINC01078	ENSG00000223880	All_GENCODE	-	-	-	-	-
LINC01079	ENSG00000229609	All_GENCODE	-	-	-	-	-
LINC01081	ENSG00000268754	All_GENCODE	-	-	-	-	-
LINC01082	ENSG00000269186	All_GENCODE	-	-	-	-	-
LINC01085	ENSG00000248698	All_GENCODE	-	-	-	-	-
LINC01087	ENSG00000224559	All_GENCODE	-	-	-	-	-
LINC01088	ENSG00000249307	All_GENCODE	-	-	-	-	-
LINC01090	ENSG00000231689	All_GENCODE	-	-	-	-	-
LINC01091	ENSG00000249464	All_GENCODE	-	-	-	-	-
LINC01093	ENSG00000249173	All_GENCODE	-	-	-	-	-
LINC01094	ENSG00000251442	All_GENCODE	-	-	-	-	-
LINC01095	ENSG00000248809	All_GENCODE	-	-	-	-	-
LINC01096	ENSG00000246095	All_GENCODE	-	-	-	-	-
LINC01098	ENSG00000231171	All_GENCODE	-	-	-	-	-
LINC01099	ENSG00000251504	All_GENCODE	-	-	-	-	-
LINC01100	ENSG00000242107	All_GENCODE	-	-	-	-	-
LINC01102	ENSG00000235597	All_GENCODE	-	-	-	-	-
LINC01103	ENSG00000234781	All_GENCODE	-	-	-	-	-
LINC01104	ENSG00000232084	All_GENCODE	-	-	-	-	-
LINC01105	ENSG00000232044	All_GENCODE	-	-	-	-	-
LINC01106	ENSG00000175772	All_GENCODE	-	-	-	-	-
LINC01107	ENSG00000225493	All_GENCODE	-	-	-	-	-
LINC01108	ENSG00000226673	All_GENCODE	-	-	-	-	-
LINC01111	ENSG00000254300	All_GENCODE	-	-	-	-	-
LINC01114	ENSG00000234177	All_GENCODE	-	-	-	-	-
LINC01115	ENSG00000237667	All_GENCODE	-	-	-	-	-
LINC01116	ENSG00000163364	All_GENCODE	-	-	-	-	-
LINC01117	ENSG00000224577	All_GENCODE	-	-	-	-	-
LINC01118	ENSG00000222005	All_GENCODE	-	-	-	-	-
LINC01119	ENSG00000239332	All_GENCODE	-	-	276.56	-	-
LINC01120	ENSG00000223631	All_GENCODE	-	-	-	-	-
LINC01121	ENSG00000205054	All_GENCODE	-	-	-	-	-
LINC01122	ENSG00000233723	All_GENCODE	-	-	-	-	-
LINC01123	ENSG00000204588	All_GENCODE	-	-	-	-	-
LINC01125	ENSG00000228486	All_GENCODE	-	-	-	-	-
LINC01128	ENSG00000228794	All_GENCODE	-	-	229.29	132.01	102.77
LINC01132	ENSG00000227630	All_GENCODE	-	-	-	-	-
LINC01133	ENSG00000224259	All_GENCODE	-	-	101.54	-	-
LINC01134	ENSG00000236423	All_GENCODE	-	-	-	-	-
LINC01135	ENSG00000234807	All_GENCODE	-	-	-	-	-
LINC01136	ENSG00000233791	All_GENCODE	-	-	-	-	-
LINC01137	ENSG00000233621	All_GENCODE	-	-	451.69	-	416.39
LINC01138	ENSG00000215863	All_GENCODE	-	-	-	-	-
LINC01139	ENSG00000215808	All_GENCODE	-	-	-	-	-
LINC01140	ENSG00000267272	All_GENCODE	-	-	-	-	-
LINC01141	ENSG00000236963	All_GENCODE	-	-	-	-	-
LINC01142	ENSG00000224286	All_GENCODE	-	-	-	-	-
LINC01143	ENSG00000237751	All_GENCODE	-	-	-	-	-
LINC01146	ENSG00000258867	All_GENCODE	-	-	-	-	-
LINC01149	ENSG00000231836	All_GENCODE	-	-	-	-	-
LINC01150	ENSG00000229671	All_GENCODE	-	-	-	259.51	-
LINC01151	ENSG00000253819	All_GENCODE	-	-	-	-	-
LINC01152	ENSG00000256124	All_GENCODE	-	-	-	-	-
LINC01153	ENSG00000227143	All_GENCODE	-	-	-	-	-
LINC01154	ENSG00000257477	All_GENCODE	-	-	-	-	-
LINC01155	ENSG00000232593	All_GENCODE	-	-	-	-	-
LINC01158	ENSG00000233639	All_GENCODE	-	-	-	-	-
LINC01159	ENSG00000229743	All_GENCODE	-	-	-	-	-
LINC01160	ENSG00000231346	All_GENCODE	-	-	-	-	-
LINC01162	ENSG00000232790	All_GENCODE	-	-	-	-	-
LINC01166	ENSG00000232903	All_GENCODE	-	-	-	-	-
LINC01167	ENSG00000224758	All_GENCODE	-	-	-	-	-
LINC01168	ENSG00000240707	All_GENCODE	-	-	-	-	-
LINC01170	ENSG00000253807	All_GENCODE	-	-	-	-	-
LINGO1	ENSG00000169783	RefSeq	-	-	-	-	-
LINGO2	ENSG00000174482	RefSeq	-	-	-	-	-
LINGO3	ENSG00000220008	RefSeq	-	-	-	-	-
LINGO4	ENSG00000213171	RefSeq	-	-	-	-	23.37
LINS	ENSG00000140471	MANE	Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Paediatric disorders	-	146.51	44.19	332.04
LIPA	ENSG00000107798	MANE	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Familial hypercholesterolaemia;Fetal hydrops;Neonatal cholestasis;Inborn errors of metabolism;Paediatric disorders;Lysosomal storage disorder;Fetal anomalies	49.18	3.07	6.6	100.81
LIPC	ENSG00000166035	MANE	-	-	-	-	-
LIPE	ENSG00000079435	MANE	Lipodystrophy - childhood onset;Insulin resistance (including lipodystrophy)	-	298.34	64.59	95.53
LIPE-AS1	ENSG00000213904	All_GENCODE	-	-	-	-	-
LIPF	ENSG00000182333	RefSeq	-	-	-	-	-
LIPG	ENSG00000101670	MANE	-	-	-	-	-
LIPH	ENSG00000163898	MANE	Non-syndromic hypotrichosis;Ectodermal dysplasia	-	-	177.43	-
LIPI	ENSG00000188992	RefSeq	-	-	-	-	-
LIPJ	ENSG00000204022	RefSeq	-	-	-	-	-
LIPK	ENSG00000204021	RefSeq	-	-	-	-	-
LIPM	ENSG00000173239	MANE	-	-	-	-	-
LIPN	ENSG00000204020	RefSeq	Palmoplantar keratodermas	349.9	-	-	-
LIPT1	ENSG00000144182	RefSeq	Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Pyruvate dehydrogenase (PDH) deficiency;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	-	-	-
LIPT2	ENSG00000175536	MANE	Hypotonic infant;White matter disorders - childhood onset;Inborn errors of metabolism;Pyruvate dehydrogenase (PDH) deficiency;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	-	-	198.12	-
LITAF	ENSG00000189067	RefSeq	Hereditary neuropathy NOT PMP22 copy number;Hereditary neuropathy	-	-	337.47	-
LIX1	ENSG00000145721	MANE	-	-	-	-	-
LIX1L	ENSG00000152022	RefSeq	-	70.27	9.94	8.96	23.86
LL09NC01-251B2.3	ENSG00000273249	All_GENCODE	-	-	-	-	-
LL09NC01-254D11.1	ENSG00000261018	All_GENCODE	-	-	-	-	-
LL0XNC01-116E7.2	ENSG00000231728	All_GENCODE	-	-	-	-	-
LL0XNC01-16G2.1	ENSG00000225110	All_GENCODE	-	-	-	-	-
LL0XNC01-177E8.2	ENSG00000224692	All_GENCODE	-	-	-	-	-
LL0XNC01-237H1.2	ENSG00000239407	All_GENCODE	-	-	-	-	-
LL0XNC01-237H1.3	ENSG00000234050	All_GENCODE	-	-	-	-	-
LL0XNC01-250H12.3	ENSG00000234405	All_GENCODE	-	-	267.33	-	-
LL0YNC03-29C1.1	ENSG00000228572	All_GENCODE	-	-	-	-	-
LL22NC01-116C6.1	ENSG00000229673	All_GENCODE	-	-	-	-	-
LL22NC01-81G9.3	ENSG00000215403	All_GENCODE	-	-	-	-	-
LL22NC03-102D1.18	ENSG00000223999	All_GENCODE	-	-	-	-	-
LL22NC03-104C7.1	ENSG00000236054	All_GENCODE	-	-	-	-	-
LL22NC03-121E8.3	ENSG00000229275	All_GENCODE	-	-	-	-	-
LL22NC03-121E8.4	ENSG00000238192	All_GENCODE	-	-	-	-	-
LL22NC03-123E1.5	ENSG00000234726	All_GENCODE	-	-	-	-	-
LL22NC03-13G6.2	ENSG00000224404	All_GENCODE	-	-	-	-	-
LL22NC03-23C6.12	ENSG00000249333	All_GENCODE	-	-	-	-	-
LL22NC03-23C6.13	ENSG00000225070	All_GENCODE	-	-	-	-	-
LL22NC03-2H8.4	ENSG00000234630	All_GENCODE	-	-	-	-	-
LL22NC03-30E12.10	ENSG00000236118	All_GENCODE	-	-	-	-	-
LL22NC03-63E9.3	ENSG00000220891	All_GENCODE	-	-	-	-	-
LL22NC03-75H12.2	ENSG00000218357	All_GENCODE	-	-	-	-	-
LL22NC03-80A10.6	ENSG00000272779	All_GENCODE	-	-	-	-	-
LL22NC03-86D4.1	ENSG00000236052	All_GENCODE	-	-	-	-	-
LL22NC03-88E1.17	ENSG00000225741	All_GENCODE	-	-	-	-	-
LLGL1	ENSG00000131899	MANE	-	367.53	14.56	383.45	57.69
LLGL2	ENSG00000073350	RefSeq	-	297.69	-	-	-
LLNLF-65H9.1	ENSG00000272635	All_GENCODE	-	-	-	-	-
LLNLR-246C6.1	ENSG00000273218	All_GENCODE	-	-	-	-	-
LLNLR-249E10.1	ENSG00000268673	All_GENCODE	-	-	-	-	-
LLPH	ENSG00000139233	MANE	-	34.39	5.15	4.97	15.59
LLfos-48D6.1	ENSG00000273116	All_GENCODE	-	-	-	-	-
LMAN1	ENSG00000074695	MANE	Combined factor V and VIII deficiency;Bleeding and platelet disorders;Inherited bleeding disorders	-	2.79	4.12	26.05
LMAN1L	ENSG00000140506	MANE	-	-	-	-	-
LMAN2	ENSG00000169223	MANE	-	1.74	0.98	1.18	6.05
LMAN2L	ENSG00000114988	RefSeq	-	-	28.38	42.93	101.2
LMBR1	ENSG00000105983	MANE	Radial dysplasia;Limb disorders;Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	15.26	17.17	73.34
LMBR1L	ENSG00000139636	RefSeq	-	16.15	10.94	12.23	23.69
LMBRD1	ENSG00000168216	RefSeq	DDG2P;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Paediatric disorders;Fetal anomalies	22.93	11.57	6.98	15.52
LMBRD2	ENSG00000164187	MANE	-	-	58.6	110.47	356.81
LMCD1	ENSG00000071282	MANE	-	-	5.22	-	9.4
LMCD1-AS1	ENSG00000227110	All_GENCODE	-	-	-	-	-
LMF1	ENSG00000103227	RefSeq	Severe hypertriglyceridaemia;Lipoprotein lipase deficiency	-	97.78	128.54	323.85
LMF2	ENSG00000100258	MANE	-	11.46	3.51	10.68	20.11
LMLN	ENSG00000185621	RefSeq	-	-	176.98	-	-
LMLN-AS1	ENSG00000232832	All_GENCODE	-	-	-	-	-
LMNA	ENSG00000160789	MANE	Hereditary neuropathy NOT PMP22 copy number;Sudden cardiac death;Neuromuscular disorders;Congenital muscular dystrophy;Hereditary neuropathy;Familial diabetes;DDG2P;Dilated Cardiomyopathy and conduction defects;Hypotonic infant;Skeletal dysplasia;Cardiomyopathies - including childhood onset;Dilated cardiomyopathy - adult and teen;Monogenic diabetes;Progressive cardiac conduction disease;Arrhythmogenic cardiomyopathy;Diabetes with additional phenotypes suggestive of a monogenic aetiology;Lipodystrophy - childhood onset;Insulin resistance (including lipodystrophy);Congenital myopathy;Limb girdle muscular dystrophy;Paediatric disorders;Fetal anomalies	53.5	0.5	2.43	2.12
LMNB1	ENSG00000113368	MANE	White matter disorders and cerebral calcification - narrow panel;Inherited white matter disorders;White matter disorders - adult onset;White matter disorders - childhood onset	47.95	56.46	1.74	-
LMNB2	ENSG00000176619	MANE	-	184.76	6.87	3.18	20.47
LMO1	ENSG00000166407	MANE	-	-	-	-	-
LMO2	ENSG00000135363	MANE	-	-	-	-	-
LMO3	ENSG00000048540	MANE	-	-	-	-	-
LMO4	ENSG00000143013	MANE	-	16.66	2.58	5.91	7.72
LMO7	ENSG00000136153	MANE	-	-	16.21	91.14	71.15
LMOD1	ENSG00000163431	MANE	-	-	153.51	-	18.44
LMOD2	ENSG00000170807	MANE	-	-	-	-	2.07
LMOD3	ENSG00000163380	RefSeq	Neuromuscular disorders;Hypotonic infant;Congenital myopathy;Arthrogryposis;Neuromuscular arthrogryposis;Fetal anomalies	-	-	-	5.85
LMTK2	ENSG00000164715	MANE	-	-	274.8	-	264.25
LMTK3	ENSG00000142235	RefSeq	-	-	-	-	-
LMX1A	ENSG00000162761	MANE	-	-	-	-	-
LMX1B	ENSG00000136944	RefSeq	DDG2P;Limb disorders;Unexplained paediatric onset end-stage renal disease;Skeletal dysplasia;Proteinuric renal disease;Paediatric disorders;Unexplained kidney failure in young people;Fetal anomalies;Renal and urinary tract disorders	-	-	-	-
LNP1	ENSG00000206535	MANE	-	-	-	334.76	356.81
LNPEP	ENSG00000113441	MANE	-	-	82.81	21.03	176.1
LNX1	ENSG00000072201	MANE	-	-	351.52	-	351.03
LNX1-AS1	ENSG00000250930	All_GENCODE	-	-	-	-	-
LNX1-AS2	ENSG00000248494	All_GENCODE	-	-	-	-	-
LNX2	ENSG00000139517	MANE	-	-	135.87	136.71	226.12
LOC732538	ENSG00000264917	All_GENCODE	-	-	-	-	-
LOH12CR1	ENSG00000165714	MANE	-	76.05	57.06	14.48	301.83
LOH12CR2	ENSG00000205791	All_GENCODE	-	-	556.79	-	-
LONP1	ENSG00000196365	MANE	Hypotonic infant;Skeletal dysplasia;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Intellectual disability;Inborn errors of metabolism;Pyruvate dehydrogenase (PDH) deficiency;Mitochondrial disorders;Cataracts;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	56.78	5.13	2.88	6.34
LONP2	ENSG00000102910	MANE	-	118.75	8.82	6.28	17.65
LONRF1	ENSG00000154359	MANE	-	-	34.33	22.53	48.05
LONRF2	ENSG00000170500	RefSeq	-	-	-	-	-
LONRF3	ENSG00000175556	MANE	-	-	-	-	171.5
LOR	ENSG00000203782	MANE	Palmoplantar keratodermas	-	-	-	-
LOX	ENSG00000113083	MANE	Thoracic aortic aneurysm or dissection;Ehlers Danlos syndromes;Thoracic aortic aneurysm and dissection	-	1.02	-	-
LOXHD1	ENSG00000167210	RefSeq	Hearing loss	-	-	-	-
LOXL1	ENSG00000129038	MANE	-	-	4.99	-	123.07
LOXL1-AS1	ENSG00000261801	All_GENCODE	-	-	-	-	-
LOXL2	ENSG00000134013	MANE	-	-	2.87	-	492.74
LOXL3	ENSG00000115318	MANE	-	227.41	38.83	152.81	-
LOXL4	ENSG00000138131	MANE	-	-	52.02	-	528.5
LPA	ENSG00000198670	RefSeq	-	-	-	-	-
LPAL2	ENSG00000213071	All_GENCODE	-	-	-	-	-
LPAR1	ENSG00000198121	RefSeq	-	-	73.25	-	-
LPAR2	ENSG00000064547	RefSeq	-	-	-	233.91	-
LPAR3	ENSG00000171517	MANE	-	-	-	-	-
LPAR4	ENSG00000147145	RefSeq	-	-	-	-	-
LPAR5	ENSG00000184574	MANE	-	-	-	95.6	-
LPAR6	ENSG00000139679	RefSeq	Non-syndromic hypotrichosis;Ectodermal dysplasia	-	-	-	-
LPCAT1	ENSG00000153395	MANE	-	24.13	15.8	5.9	444.68
LPCAT2	ENSG00000087253	MANE	-	44.21	85.46	-	-
LPCAT3	ENSG00000111684	RefSeq	-	12.86	11.89	16.1	10.31
LPCAT4	ENSG00000176454	MANE	-	44.05	13.04	7.02	61.81
LPGAT1	ENSG00000123684	MANE	-	160.48	23.31	12.22	171.5
LPHN1	ENSG00000072071	RefSeq	-	-	-	-	-
LPHN2	ENSG00000117114	RefSeq	-	-	54.32	-	492.74
LPHN3	ENSG00000150471	RefSeq	-	-	-	-	-
LPIN1	ENSG00000134324	RefSeq	Neuromuscular disorders;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Inborn errors of metabolism;Limb girdle muscular dystrophy;Paediatric disorders	-	288.04	269.36	23.4
LPIN2	ENSG00000101577	RefSeq	Rare anaemia;Skeletal dysplasia;Primary immunodeficiency;Cytopenias and congenital anaemias;Periodic fever syndromes;Paediatric disorders	178.12	17.85	34.91	-
LPIN3	ENSG00000132793	RefSeq	-	-	26.73	-	-
LPL	ENSG00000175445	RefSeq	Severe hypertriglyceridaemia;Hypotonic infant;Undiagnosed metabolic disorders;White matter disorders - childhood onset;Lipoprotein lipase deficiency;Inborn errors of metabolism;Paediatric disorders	-	-	-	16.55
LPO	ENSG00000167419	MANE	-	-	-	-	-
LPP	ENSG00000145012	RefSeq	-	-	288.04	-	-
LPP-AS1	ENSG00000224563	All_GENCODE	-	-	-	-	-
LPPR1	ENSG00000148123	MANE	-	-	-	-	-
LPPR3	ENSG00000129951	RefSeq	-	-	-	-	-
LPPR4	ENSG00000117600	RefSeq	-	-	-	-	-
LPPR5	ENSG00000117598	MANE	-	-	-	-	-
LPXN	ENSG00000110031	RefSeq	-	16.09	27.52	1.67	-
LRAT	ENSG00000121207	MANE	Retinal disorders	-	-	-	-
LRBA	ENSG00000198589	RefSeq	Familial diabetes;Diabetes - neonatal onset;Multi-organ autoimmune diabetes;Primary immunodeficiency;Diabetes with additional phenotypes suggestive of a monogenic aetiology	-	114.53	61.08	-
LRCH1	ENSG00000136141	MANE	-	-	80.54	12.28	-
LRCH2	ENSG00000130224	MANE	-	-	152.01	-	-
LRCH3	ENSG00000186001	MANE	-	282.03	21.8	22.79	52.94
LRCH4	ENSG00000077454	MANE	-	2.14	18.1	5.55	10.7
LRCOL1	ENSG00000204583	MANE	-	-	-	-	-
LRFN1	ENSG00000128011	RefSeq	-	21.34	-	265.98	-
LRFN2	ENSG00000156564	MANE	-	-	-	-	-
LRFN3	ENSG00000126243	RefSeq	-	-	23.34	-	82.85
LRFN4	ENSG00000173621	MANE	-	148.84	7.77	23.14	32.6
LRFN5	ENSG00000165379	RefSeq	-	-	-	-	-
LRG1	ENSG00000171236	MANE	-	5.05	-	-	-
LRGUK	ENSG00000155530	RefSeq	-	-	-	-	-
LRIF1	ENSG00000121931	MANE	-	-	115.96	25.76	-
LRIG1	ENSG00000144749	RefSeq	-	-	427.85	-	17.19
LRIG2	ENSG00000198799	MANE	Unexplained paediatric onset end-stage renal disease;CAKUT;Unexplained kidney failure in young people;Renal and urinary tract disorders	-	133.77	120.98	156.04
LRIG3	ENSG00000139263	RefSeq	-	-	23.48	-	182.14
LRIT1	ENSG00000148602	MANE	-	-	-	-	-
LRIT2	ENSG00000204033	RefSeq	-	-	-	-	-
LRIT3	ENSG00000183423	MANE	Retinal disorders	-	-	-	-
LRMP	ENSG00000118308	RefSeq	-	56.94	-	3.99	-
LRP1	ENSG00000123384	MANE	-	-	5.37	-	176.1
LRP10	ENSG00000197324	MANE	-	2.81	2.02	5.6	10.74
LRP11	ENSG00000120256	MANE	-	-	19.33	-	-
LRP12	ENSG00000147650	RefSeq	-	-	38.44	-	492.74
LRP1B	ENSG00000168702	RefSeq	-	-	-	-	-
LRP2	ENSG00000081479	RefSeq	Retinal disorders;DDG2P;Ocular coloboma;Hypotonic infant;White matter disorders - childhood onset;Intellectual disability;Structural eye disease;Paediatric disorders;Fetal anomalies	-	-	-	-
LRP2BP	ENSG00000109771	RefSeq	-	-	-	-	-
LRP3	ENSG00000130881	MANE	-	250.18	15.84	-	21.48
LRP4	ENSG00000134569	MANE	Neuromuscular disorders;Congenital myaesthenic syndrome;DDG2P;Limb disorders;Hypotonic infant;Skeletal dysplasia;Paediatric disorders;Fetal anomalies	-	353.96	-	468.13
LRP4-AS1	ENSG00000247675	All_GENCODE	-	-	-	-	-
LRP5	ENSG00000162337	MANE	Ductal plate malformation;Retinal disorders;DDG2P;Skeletal dysplasia;Polycystic liver disease interim;Osteogenesis imperfecta;Structural eye disease;Paediatric disorders;Fetal anomalies	-	31.53	149.07	63.25
LRP5L	ENSG00000100068	RefSeq	-	345.42	206.17	68.36	472.18
LRP6	ENSG00000070018	MANE	-	-	73.26	-	161.49
LRP8	ENSG00000157193	MANE	-	-	307.41	40.72	-
LRPAP1	ENSG00000163956	RefSeq	-	1.9	1.93	3.12	4.17
LRPPRC	ENSG00000138095	MANE	DDG2P;Mitochondrial disorder with complex IV deficiency;Hypotonic infant;Undiagnosed metabolic disorders;Cardiomyopathies - including childhood onset;White matter disorders - childhood onset;Intellectual disability;Childhood onset dystonia or chorea or related movement disorder;Inborn errors of metabolism;Mitochondrial disorders;Paediatric disorders;Possible mitochondrial disorder - nuclear genes	408.26	5.43	3.75	7.34
LRR1	ENSG00000165501	MANE	-	-	104.99	25.59	-
LRRC1	ENSG00000137269	MANE	-	-	-	-	-
LRRC14	ENSG00000160959	MANE	-	-	626.15	483.93	-
LRRC14B	ENSG00000185028	MANE	-	-	-	-	46.99
LRRC15	ENSG00000172061	RefSeq	-	-	-	-	-
LRRC16A	ENSG00000079691	MANE	-	-	91.6	-	-
LRRC16B	ENSG00000186648	MANE	-	-	-	-	-
LRRC17	ENSG00000128606	MANE	-	-	-	-	-
LRRC18	ENSG00000165383	RefSeq	-	-	-	-	-
LRRC19	ENSG00000184434	MANE	-	-	-	-	-
LRRC2	ENSG00000163827	MANE	-	-	-	-	8.11
LRRC20	ENSG00000172731	RefSeq	-	-	-	-	157.24
LRRC23	ENSG00000010626	MANE	-	-	256.38	116.49	284.12
LRRC24	ENSG00000254402	MANE	-	-	-	-	-
LRRC25	ENSG00000175489	MANE	-	2.53	-	530.72	-
LRRC26	ENSG00000184709	RefSeq	-	-	-	-	-
LRRC27	ENSG00000148814	MANE	-	-	54.9	130.91	-
LRRC28	ENSG00000168904	MANE	-	86.07	31.59	13.55	31.28
LRRC29	ENSG00000125122	RefSeq	-	-	310.66	412.85	-
LRRC3	ENSG00000160233	MANE	-	-	-	-	-
LRRC3-AS1	ENSG00000229356	All_GENCODE	-	-	-	-	-
LRRC31	ENSG00000114248	MANE	-	-	-	-	-
LRRC32	ENSG00000137507	MANE	-	-	144.17	-	70.49
LRRC34	ENSG00000171757	RefSeq	-	-	391.11	-	-
LRRC36	ENSG00000159708	MANE	-	-	-	-	-
LRRC37A	ENSG00000176681	RefSeq	-	-	-	-	-
LRRC37A11P	ENSG00000214553	All_GENCODE	-	-	-	-	-
LRRC37A12P	ENSG00000229259	All_GENCODE	-	-	-	-	-
LRRC37A15P	ENSG00000230069	All_GENCODE	-	-	-	-	-
LRRC37A16P	ENSG00000267297	All_GENCODE	-	-	-	-	-
LRRC37A17P	ENSG00000263142	All_GENCODE	-	-	-	-	-
LRRC37A2	ENSG00000238083	RefSeq	-	-	-	-	-
LRRC37A3	ENSG00000176809	RefSeq	-	-	-	-	-
LRRC37A4P	ENSG00000214425	All_GENCODE	-	-	-	-	-
LRRC37A5P	ENSG00000204173	All_GENCODE	-	-	-	-	-
LRRC37A6P	ENSG00000230445	All_GENCODE	-	-	-	-	-
LRRC37A7P	ENSG00000265158	All_GENCODE	-	-	-	-	-
LRRC37B	ENSG00000185158	RefSeq	-	174.95	134.29	66.4	381.97
LRRC37BP1	ENSG00000250462	All_GENCODE	-	265.25	14.94	12.4	69.48
LRRC38	ENSG00000162494	MANE	-	-	-	-	27.19
LRRC39	ENSG00000122477	RefSeq	-	-	-	-	25.17
LRRC3B	ENSG00000179796	RefSeq	-	-	-	-	-
LRRC3C	ENSG00000204913	RefSeq	-	-	-	-	-
LRRC4	ENSG00000128594	MANE	-	-	-	-	-
LRRC40	ENSG00000066557	MANE	-	-	19.17	10.52	99.34
LRRC41	ENSG00000132128	RefSeq	-	33.08	3.51	4.41	8.34
LRRC42	ENSG00000116212	MANE	-	80.24	5.55	4.87	25.94
LRRC43	ENSG00000158113	MANE	-	-	-	-	-
LRRC45	ENSG00000169683	MANE	-	132.5	53.11	32.29	398.59
LRRC46	ENSG00000141294	MANE	-	-	-	-	-
LRRC47	ENSG00000130764	MANE	-	53.35	5.35	5.67	2.68
LRRC48	ENSG00000171962	MANE	-	-	-	-	-
LRRC49	ENSG00000137821	RefSeq	-	-	289.55	-	-
LRRC4B	ENSG00000131409	RefSeq	-	-	-	-	-
LRRC4C	ENSG00000148948	MANE	-	-	-	-	-
LRRC52	ENSG00000162763	RefSeq	-	-	-	-	-
LRRC53	ENSG00000162621	All_GENCODE	-	-	-	-	-
LRRC55	ENSG00000183908	MANE	-	-	-	-	-
LRRC56	ENSG00000161328	MANE	Respiratory ciliopathies including non-CF bronchiectasis;Laterality disorders and isomerism	-	-	-	-
LRRC57	ENSG00000180979	MANE	-	125.09	23.48	19.5	125.98
LRRC58	ENSG00000163428	MANE	-	-	56.44	45.57	-
LRRC59	ENSG00000108829	MANE	-	20.96	1.85	3.41	13.5
LRRC6	ENSG00000129295	RefSeq	Respiratory ciliopathies including non-CF bronchiectasis;DDG2P;Primary ciliary disorders;Paediatric disorders;Laterality disorders and isomerism;Fetal anomalies	-	226.79	-	-
LRRC61	ENSG00000127399	MANE	-	322.97	-	14.49	-
LRRC63	ENSG00000173988	RefSeq	-	-	-	-	-
LRRC66	ENSG00000188993	RefSeq	-	-	-	-	-
LRRC69	ENSG00000214954	RefSeq	-	-	-	-	-
